text,user,created_at
Watch this video to see the first announced special guest on my new album ... https://t.co/lePMEMuhb3,example,2020-04-22 10:55:19+00:00
This new one that you’re gonna hear in a few weeks 🌪🌪 https://t.co/s2BXy0fbMF,example,2020-04-22 10:24:32+00:00
@HarryShotta Morning bro 👀👀👀👀 studio yeh ? 🤔🤔😉😉😉,example,2020-04-22 10:08:44+00:00
Another 2 songs in the bag for ALBUM 7 https://t.co/wYrsST9ben,example,2020-04-22 10:07:34+00:00
@GrimSickers1 Conway,example,2020-04-22 08:43:04+00:00
@GrimSickers1 I been on Griselda since Jan. Pretty much all I listen to now except my new album demos lol,example,2020-04-22 03:45:12+00:00
@djmk Got it from Sam L Jackson,example,2020-04-21 09:55:26+00:00
https://t.co/WMClDEtIY7,example,2020-04-21 09:03:51+00:00
@dawkinscov1980 @Tom_Grennan @AnnieMac @BBCR1 @ZachWitness @ericmadrid 💙💙 cover art 👌👌,example,2020-04-20 20:39:15+00:00
@solardomusic Only your Miami ones,example,2020-04-20 20:37:31+00:00
@TommyA_ManEvans My bro 💙,example,2020-04-20 11:04:02+00:00
Please read and share and RT and like and tell ya Nan 😘 https://t.co/HRUWHmS3UT,example,2020-04-20 10:16:05+00:00
Can everybody please go hassle the gorgeous soul / voice of an angel  @Tom_Grennan ... ask him to reply to my texts so we can try get our song finalised for my new album 🙏,example,2020-04-20 07:54:48+00:00
@cherryfender I don’t even know what this means sorry,example,2020-04-20 03:49:08+00:00
@ILLAMAN 😢😢😢😢💔 speechless,example,2020-04-19 23:07:35+00:00
@tam3r0wn @MikillPane Most MCU films are spot on. They all manage to work on so many layers - other than superheroes. Everything is open to debate BUT in this world you gotta assess each film on its own individual merits. One thing you can’t ever debate about though is how farfetched they are 😉,example,2020-04-19 11:34:57+00:00
@Krafty_Kuts I love Dr strange,example,2020-04-19 11:04:52+00:00
@MikillPane @tam3r0wn 🤣🤣🤣🤣,example,2020-04-19 11:04:41+00:00
@MikillPane @tam3r0wn Agreed. They’re all absolutely bonkers concepts. That’s the point. Black Panther succeeds in being an anomaly  - a global box office success that also serves as a history lesson and cultural celebration. So much so you forget it’s a comic book movie,example,2020-04-19 11:04:20+00:00
Wasn’t the biggest fan of Black Panther after the cinema viewing. Just watched it for first time since release. Fuckin smart film. Beautiful film. So many layers. You forget you’re even watching a superhero film at times. The acting and script and soundtrack and costumes 🤯🏆🏆,example,2020-04-19 09:34:19+00:00
@CraigCueto Fajitas are a dessert now !?,example,2020-04-19 02:32:43+00:00
@DJYodaUK @Plastician @doorlydj 🤣🤣🤣 love to the fam bro,example,2020-04-18 09:37:44+00:00
@DJYodaUK @Plastician @doorlydj Spent it all on imported cereal D?,example,2020-04-18 09:08:17+00:00
@GrimSickers1 Only 20 / 21 though right ? We’ve all said stupid shit when we were young,example,2020-04-18 09:07:26+00:00
@exampleisgod Hahahaha,example,2020-04-18 09:06:25+00:00
@GinaLouLoves Unreal,example,2020-04-18 09:06:17+00:00
@Plastician @doorlydj We’re lucky we’ve had a few different waves in our careers. Ridden them. Learnt from mistakes. 2007 me was a changed man by 2010,example,2020-04-18 09:06:08+00:00
@Gawpmusic 🤝,example,2020-04-18 08:47:53+00:00
Gladys Cookie Dough 🏆🏆 https://t.co/N6K89ofhRP,example,2020-04-18 08:46:38+00:00
@JamieVaide It’s down to the managers and accountants really. Labels have never been about that really. There’s a few good eggs though. Not many. I’m fortunate my parents taught me well,example,2020-04-18 08:44:56+00:00
@doorlydj 🤝🤝🤝🤝,example,2020-04-18 08:29:50+00:00
This applies to most artists in general sadly ... those guys spending their whole gig fee on the private jet ... the 10 Gucci tracksuit gang ... 4 cars on lease 😬😬😬😬 https://t.co/mB4SNBeBhu,example,2020-04-18 08:10:12+00:00
@MikillPane 😍😍😍😍,example,2020-04-18 01:02:11+00:00
@KingPMoney When you stop fighting the lamppost check the track in your email mate,example,2020-04-17 10:12:59+00:00
@ItsLumes @ForeignBeggars @Peltsman Retweeted x,example,2020-04-16 22:33:08+00:00
@ENTERSHIKARI @daisyxv125 Great taste 😉😘,example,2020-04-15 10:56:25+00:00
@Littlesistersue Hbd !! 😘😘😘,example,2020-04-15 09:11:05+00:00
@TEMPA_T @MackyGee ☄️☄️☄️,example,2020-04-15 09:06:45+00:00
@BBManik 100000% 🤝,example,2020-04-14 23:42:30+00:00
@lewisvevans Yep,example,2020-04-14 23:41:23+00:00
Ahaha. No worries. At least I’m not rolled up in a cardboard tube ☺️ https://t.co/DYHUO93aws,example,2020-04-14 22:14:16+00:00
@garyhance That’ll be it. Some regions didn’t renew their licensing for my second and 3rd album,example,2020-04-14 06:59:13+00:00
@garyhance Might just be your region ?,example,2020-04-14 06:54:38+00:00
@HarryShotta Preemo took it I agree,example,2020-04-13 23:25:11+00:00
@HarryShotta I was thinking exactly the same !,example,2020-04-13 22:12:19+00:00
@GrimSickers1 🤣🤣🤣🤣🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️ who the hell,example,2020-04-13 21:55:24+00:00
@YasminEvans 🤣🤣🤣🤣👌👌,example,2020-04-13 20:44:18+00:00
@Andrew_K_Wilson LA Originals - Graffiti. Hip hop. Tattoos. I loved it,example,2020-04-13 20:13:46+00:00
@LynseyHorsburgh Well I’d just put mince into a ball and add salt. No point adding onion garlic cumin or anything else. It’s about simplicity,example,2020-04-13 08:54:48+00:00
@jimbospur22 Incorrect. I don’t want it to taste of flames. The bbq hot plate gives it the same taste as a diner cooked burger. Even the leftover charred fat from the last time i used it. Way better than a clean frying pan,example,2020-04-13 07:36:45+00:00
"RT @example: Perfect homemade burger guide ... (using grill or bbq, none of that frying pan shite) https://t.co/A6EM0GmSpc",example,2020-04-13 07:27:30+00:00
Really hoping a baby is born during this isolation period and the parents are huge fans of Pulp Fiction and Kill Bill... The baby can be called ‘Quarantino’,example,2020-04-13 06:56:28+00:00
"Perfect homemade burger guide ... (using grill or bbq, none of that frying pan shite) https://t.co/A6EM0GmSpc",example,2020-04-13 06:48:42+00:00
RT @Sam_Ratcliffe: @example ‘Indistinct chatter’ gotta be up there too surely?,example,2020-04-12 10:27:48+00:00
"Pretty sure the most used subtitle of all time on Netflix is:

“(Birds Chirping)”

Tell me I’m wrong (I’m not)",example,2020-04-12 10:21:56+00:00
@Livlarrrr @BBC Not much. Maybe a few dinners,example,2020-04-12 09:17:37+00:00
I’m not religious in the slightest but I have so much faith in chocolate,example,2020-04-12 08:12:53+00:00
@dollyraecroot I don’t know what you want in terms of a comeback but I haven’t stopped touring or releasing music for the last 15 years. (Also you don’t follow me so you prob haven’t kept up to date 😉),example,2020-04-12 03:06:32+00:00
@McCons @McMoop 🤣🤣🤣🤣🤝🤝🤝🤝🤝,example,2020-04-11 22:09:23+00:00
@Laura13009001 Don’t apologise lol x,example,2020-04-11 10:12:06+00:00
@Laura13009001 Well it is isn’t it,example,2020-04-11 04:39:21+00:00
RT @example: Written 3 songs today. Album 7 is coming to you very soon. Maybe May. Possibly by June. And it’s all RAP 👀👀👀👀 Tell a friend,example,2020-04-09 12:26:40+00:00
https://t.co/W8Mrm4jKyS,example,2020-04-08 09:24:34+00:00
Written 3 songs today. Album 7 is coming to you very soon. Maybe May. Possibly by June. And it’s all RAP 👀👀👀👀 Tell a friend,example,2020-04-08 08:19:54+00:00
Classic https://t.co/oi8oM7PAUB,example,2020-04-07 09:14:02+00:00
@Georgie2k Good taste,example,2020-04-07 07:58:58+00:00
@TherealNihal What a beaut x,example,2020-04-06 10:21:26+00:00
@discarda @TheRikoDan 🤣🤣🤣🤣🤣 fuck offffff 👌,example,2020-04-06 10:21:15+00:00
@fap_girl I saw that at the cinema 😉,example,2020-04-06 04:26:52+00:00
@Littlesistersue Well yeh the tweet was a recommendation in the first place 😉,example,2020-04-06 04:26:10+00:00
@sean_denning The dubbed versions are awful ! I always watch the original language with subtitles,example,2020-04-06 00:44:17+00:00
@jennyelliott88 It’s a bit of a dodgy version. Quiet Place way more refined,example,2020-04-06 00:43:45+00:00
@Liam98Kelly Yeh came out few days ago,example,2020-04-06 00:43:06+00:00
@farscapewun Trailer went live yesterday - Peninsula!!,example,2020-04-06 00:42:09+00:00
Watched it twice. Don’t worry I don’t miss a good film 😉 https://t.co/h2GGqk52BI,example,2020-04-05 10:17:33+00:00
It’s basically an Ebola-like virus. Very ‘Hollywood’ in its depiction. Dustin Hoffman in it so you can’t go wrong. Also Morgan Freeman and Spacey (before we knew they were #MeToo specialists) https://t.co/uoEt918Xeu,example,2020-04-05 09:52:09+00:00
‘World War Z’ is obviously a zombie film (albeit virus-related). The general fear of other human beings in public spaces seems so real now. Whilst we’re in this realm let me recommend ‘Train To Busan’ a 2016 Korean movie. Think World War Z on a train 🤪🤯😩,example,2020-04-05 09:48:31+00:00
Wifey and I have rewatched ‘Contagion’ and ‘Outbreak’ in the last week. Both medical disaster films that at the time seemed like sci-fi. Given the current state of the world they are more like horror documentaries...,example,2020-04-05 09:48:31+00:00
@jammerbbk This is the most you tweet ever 🤣🤣🤣,example,2020-04-05 09:00:14+00:00
@BigFris Love bro. Hope you and yours keeping well,example,2020-04-04 10:31:27+00:00
"ISOLATION FREESTYLE 

 ( full vid on my insta https://t.co/USqLfcduLF ) https://t.co/9annBvPfcR",example,2020-04-04 08:35:07+00:00
RT @mahmood_7k: Do you know/heard of the band @example,example,2020-04-03 21:25:11+00:00
@I_Skream @mindofadragon Send me 🙏,example,2020-04-02 08:21:59+00:00
@2michaelkennedy @Jaack It’s out already,example,2020-04-01 23:15:51+00:00
@Unique_Davies 🤣🤣🤣,example,2020-04-01 23:05:48+00:00
RT @example: You’re at home. You need summat to listen to. This was seriously the funniest podcast I’ve ever recorded. Please have a listen…,example,2020-03-31 23:50:59+00:00
@Stevie11White Thanks geez x,example,2020-03-31 09:50:48+00:00
"RT @JaacksHappyHour: This is an episode we’ve been excited to release from the second we left the studio that day!

We were joined by music…",example,2020-03-31 09:49:50+00:00
You’re at home. You need summat to listen to. This was seriously the funniest podcast I’ve ever recorded. Please have a listen 😘😘😘 https://t.co/43qyk3BTtZ,example,2020-03-31 09:22:59+00:00
@DjJayRobinson @deadmau5 @Spotify Siiiiicccckkk,example,2020-03-31 01:13:33+00:00
"@kateread Not me. EDM was a huge American invention. I’ve never been big in america. Played 3 gigs there. I made trance, dubstep, house which did particularly well in UK and Australia plus parts of Europe ☺️",example,2020-03-30 22:47:58+00:00
"RT @example: I don’t rap much these days. Unless the beat is tough. And it’s a favour for a good mate 

So here it is: ‘REDDIES’ - the new…",example,2020-03-30 09:29:25+00:00
"RT @example: As it’s house lockdown for everyone, why not enjoy my mixtapes from 2006/2008 on soundcloud... 

‘We Didn’t Invent The Remix’…",example,2020-03-30 09:29:18+00:00
@exampleisgod Yeh already seen that 😉,example,2020-03-30 08:19:04+00:00
@PatchTunney I loved that film,example,2020-03-29 10:27:20+00:00
@TeessideMonk Good shout !,example,2020-03-29 10:27:14+00:00
@RikkiRoach Yeh that’s actually a bit of a gem. Diamond in the rough actually,example,2020-03-29 10:26:57+00:00
@groundland It’s on download already. AppleTv,example,2020-03-29 09:08:32+00:00
@Nathan_Travers Yeh loved it,example,2020-03-29 08:56:50+00:00
@Mjftm Fifth Element one of my all time favs,example,2020-03-29 08:56:13+00:00
@Tommy_OConnor Hahaha. True,example,2020-03-29 08:48:22+00:00
@josiehernibles Dog soldiers was wicked ay,example,2020-03-29 08:48:16+00:00
I haven’t heard these for years. Some gold on there to be fair ... 😉☺️ https://t.co/jgNiWDb97z,example,2020-03-29 08:38:25+00:00
@Nathan_Travers I enjoyed that as well,example,2020-03-29 08:31:49+00:00
@hudsonhuddo John Carter was dreadful,example,2020-03-29 08:31:37+00:00
"As it’s house lockdown for everyone, why not enjoy my mixtapes from 2006/2008 on soundcloud... 

‘We Didn’t Invent The Remix’ https://t.co/QLwBlDGxeh 

‘What We Almost Made’ https://t.co/lzPudtj6ls 

(Have made them downloadable as well) https://t.co/OTjVJ6G0vN",example,2020-03-29 08:17:09+00:00
‘Bloodshot’ - compared to MCU it fails miserably. BUT as its own thing. A brainless action film that’s at least worth one viewing for its sheer bold silliness - a bit like the latter career Arnie stuff with Fast &amp; Furious production values,example,2020-03-29 08:14:03+00:00
‘Doolittle’ - animation is world class. Story is overblown but easy for kids to follow. It has some hilarious moments. Perfect family film. Just Downey Jnr’s accent that’s a bit suspect (like a drunk Tom Jones?),example,2020-03-29 08:14:02+00:00
COVID FILM CLUB: Two films that received awful reviews from critics that actually have their merits ...,example,2020-03-29 08:14:02+00:00
In case you missed this yest... https://t.co/B3ivWUUoI5,example,2020-03-28 10:47:39+00:00
@jackbeats 💙💙💙💙,example,2020-03-27 15:01:24+00:00
RT @example: New music out now from my boy @snowydanger featuring ME 💙🎉,example,2020-03-27 14:57:07+00:00
@dancaplen 💙💙 great words bro. Hope ur good x,example,2020-03-27 10:35:54+00:00
"RT @snowydanger: My latest single #reddies ft scottystacks, example, splurgeboytee is OUT NOW produced by sonny reeves is https://t.co/5JOT…",example,2020-03-27 09:32:19+00:00
@ScottyStacks @snowydanger @Splurgeboys Best line in the whole song is the “if my missus is a beeema... your missus must be a 1 litre” 🤣🤣🤣🤣,example,2020-03-27 08:22:59+00:00
@lucasthebeatbox @snowydanger @ScottyStacks @Splurgeboys 🤣🤣🤣😘😘,example,2020-03-27 08:22:04+00:00
"I don’t rap much these days. Unless the beat is tough. And it’s a favour for a good mate 

So here it is: ‘REDDIES’ - the new single from @snowydanger feat me @ScottyStacks &amp; Tee @Splurgeboys - 

OUT NOW - https://t.co/NAGiUhUehW https://t.co/sdGr7InL01",example,2020-03-27 07:51:44+00:00
@I_Skream @mindofadragon Oooooft,example,2020-03-27 07:18:40+00:00
New music out now from my boy @snowydanger featuring ME 💙🎉 https://t.co/KFWCfViGlA,example,2020-03-27 06:00:52+00:00
"RT @snowydanger: Brand new banger OUT NOW ⛄️ x @ScottyStacks x @example @Splurgeboys #Reddies https://t.co/5JOTuAa01I 

https://t.co/OrVJZi…",example,2020-03-27 02:46:08+00:00
@RomeshRanga @runjewels 🤝🤝🤝,example,2020-03-26 10:24:45+00:00
@Example_Stewart @Stephhh1996 The website should be done Friday,example,2020-03-26 10:22:07+00:00
@grahamfraser Free cuddle when I got home (after I’d showered obvs),example,2020-03-26 09:58:26+00:00
This Tweet from @example has been withheld in: Egypt.,example,2020-03-26 09:57:59+00:00
@Colin____T Nah I train too often and stretch all the time,example,2020-03-26 09:57:45+00:00
I wiped down all the equipment with my sanitiser spray and wipes for all those asking. Didn’t feel it was necessary to film that and include it in the edit so I’m sorry 😉 https://t.co/0WGRZjgbAL,example,2020-03-26 08:06:33+00:00
